data_type,n,d,livello,rep,method,measure,acc./ARI
Gauss,1000,50,difficile,91,tsne,tree,0.902
Gauss,1000,50,difficile,91,umap,kmeans,0.5531
Gauss,1000,50,difficile,91,umap,tree,0.908
Gauss,1000,50,difficile,91,pca,kmeans,0.3837
Gauss,1000,50,difficile,91,pca,tree,0.892
Torus,1000,50,difficile,91,tsne,kmeans,0.3666
Torus,1000,50,difficile,91,tsne,tree,0.946
Torus,1000,50,difficile,91,umap,kmeans,0.322
Torus,1000,50,difficile,91,umap,tree,0.949
Torus,1000,50,difficile,91,pca,kmeans,0.1259
Torus,1000,50,difficile,91,pca,tree,0.901
Gauss,1000,50,difficile,92,tsne,kmeans,0.4839
Gauss,1000,50,difficile,92,tsne,tree,0.888
Gauss,1000,50,difficile,92,umap,kmeans,0.5122
Gauss,1000,50,difficile,92,umap,tree,0.886
Gauss,1000,50,difficile,92,pca,kmeans,0.4142
Gauss,1000,50,difficile,92,pca,tree,0.884
Torus,1000,50,difficile,92,tsne,kmeans,0.2931
Torus,1000,50,difficile,92,tsne,tree,0.937
Torus,1000,50,difficile,92,umap,kmeans,0.2533
Torus,1000,50,difficile,92,umap,tree,0.937
Torus,1000,50,difficile,92,pca,kmeans,0.1216
Torus,1000,50,difficile,92,pca,tree,0.85
Gauss,1000,50,difficile,93,tsne,kmeans,0.5237
Gauss,1000,50,difficile,93,tsne,tree,0.908
Gauss,1000,50,difficile,93,umap,kmeans,0.5501
Gauss,1000,50,difficile,93,umap,tree,0.905
Gauss,1000,50,difficile,93,pca,kmeans,0.4839
Gauss,1000,50,difficile,93,pca,tree,0.893
Torus,1000,50,difficile,93,tsne,kmeans,0.2413
Torus,1000,50,difficile,93,tsne,tree,0.938
Torus,1000,50,difficile,93,umap,kmeans,0.2553
Torus,1000,50,difficile,93,umap,tree,0.94
Torus,1000,50,difficile,93,pca,kmeans,0.1015
Torus,1000,50,difficile,93,pca,tree,0.906
Gauss,1000,50,difficile,94,tsne,kmeans,0.4324
Gauss,1000,50,difficile,94,tsne,tree,0.881
Gauss,1000,50,difficile,94,umap,kmeans,0.4839
Gauss,1000,50,difficile,94,umap,tree,0.887
Gauss,1000,50,difficile,94,pca,kmeans,0.4324
Gauss,1000,50,difficile,94,pca,tree,0.891
Torus,1000,50,difficile,94,tsne,kmeans,0.3085
Torus,1000,50,difficile,94,tsne,tree,0.952
Torus,1000,50,difficile,94,umap,kmeans,0.2335
Torus,1000,50,difficile,94,umap,tree,0.95
Torus,1000,50,difficile,94,pca,kmeans,0.0844
Torus,1000,50,difficile,94,pca,tree,0.849
Gauss,1000,50,difficile,95,tsne,kmeans,0.4979
Gauss,1000,50,difficile,95,tsne,tree,0.895
Gauss,1000,50,difficile,95,umap,kmeans,0.5711
Gauss,1000,50,difficile,95,umap,tree,0.902
Gauss,1000,50,difficile,95,pca,kmeans,0.422
Gauss,1000,50,difficile,95,pca,tree,0.891
Torus,1000,50,difficile,95,tsne,kmeans,0.3107
Torus,1000,50,difficile,95,tsne,tree,0.938
Torus,1000,50,difficile,95,umap,kmeans,0.2594
Torus,1000,50,difficile,95,umap,tree,0.936
Torus,1000,50,difficile,95,pca,kmeans,0.1608
Torus,1000,50,difficile,95,pca,tree,0.874
Gauss,1000,50,difficile,96,tsne,kmeans,0.4537
Gauss,1000,50,difficile,96,tsne,tree,0.875
Gauss,1000,50,difficile,96,umap,kmeans,0.4457
Gauss,1000,50,difficile,96,umap,tree,0.865
Gauss,1000,50,difficile,96,pca,kmeans,0.3963
Gauss,1000,50,difficile,96,pca,tree,0.881
Torus,1000,50,difficile,96,tsne,kmeans,0.304
Torus,1000,50,difficile,96,tsne,tree,0.943
Torus,1000,50,difficile,96,umap,kmeans,0.3311
Torus,1000,50,difficile,96,umap,tree,0.949
Torus,1000,50,difficile,96,pca,kmeans,0.0952
Torus,1000,50,difficile,96,pca,tree,0.851
Gauss,1000,50,difficile,97,tsne,kmeans,0.5383
Gauss,1000,50,difficile,97,tsne,tree,0.893
Gauss,1000,50,difficile,97,umap,kmeans,0.5093
Gauss,1000,50,difficile,97,umap,tree,0.886
Gauss,1000,50,difficile,97,pca,kmeans,0.4324
Gauss,1000,50,difficile,97,pca,tree,0.889
Torus,1000,50,difficile,97,tsne,kmeans,0.3913
Torus,1000,50,difficile,97,tsne,tree,0.94
Torus,1000,50,difficile,97,umap,kmeans,0.2909
Torus,1000,50,difficile,97,umap,tree,0.932
Torus,1000,50,difficile,97,pca,kmeans,0.1188
Torus,1000,50,difficile,97,pca,tree,0.896
Gauss,1000,50,difficile,98,tsne,kmeans,0.4619
Gauss,1000,50,difficile,98,tsne,tree,0.89
Gauss,1000,50,difficile,98,umap,kmeans,0.5036
Gauss,1000,50,difficile,98,umap,tree,0.892
Gauss,1000,50,difficile,98,pca,kmeans,0.4297
Gauss,1000,50,difficile,98,pca,tree,0.899
Torus,1000,50,difficile,98,tsne,kmeans,0.3451
Torus,1000,50,difficile,98,tsne,tree,0.943
Torus,1000,50,difficile,98,umap,kmeans,0.2823
Torus,1000,50,difficile,98,umap,tree,0.957
Torus,1000,50,difficile,98,pca,kmeans,0.112
Torus,1000,50,difficile,98,pca,tree,0.881
Gauss,1000,50,difficile,99,tsne,kmeans,0.5093
Gauss,1000,50,difficile,99,tsne,tree,0.882
Gauss,1000,50,difficile,99,umap,kmeans,0.5471
Gauss,1000,50,difficile,99,umap,tree,0.896
Gauss,1000,50,difficile,99,pca,kmeans,0.4377
Gauss,1000,50,difficile,99,pca,tree,0.887
Torus,1000,50,difficile,99,tsne,kmeans,0.3427
Torus,1000,50,difficile,99,tsne,tree,0.936
Torus,1000,50,difficile,99,umap,kmeans,0.3594
Torus,1000,50,difficile,99,umap,tree,0.928
Torus,1000,50,difficile,99,pca,kmeans,0.108
Torus,1000,50,difficile,99,pca,tree,0.864
Gauss,1000,50,difficile,100,tsne,kmeans,0.451
Gauss,1000,50,difficile,100,tsne,tree,0.888
Gauss,1000,50,difficile,100,umap,kmeans,0.443
Gauss,1000,50,difficile,100,umap,tree,0.875
Gauss,1000,50,difficile,100,pca,kmeans,0.4272
Gauss,1000,50,difficile,100,pca,tree,0.883
Torus,1000,50,difficile,100,tsne,kmeans,0.2433
Torus,1000,50,difficile,100,tsne,tree,0.924
Torus,1000,50,difficile,100,umap,kmeans,0.2887
Torus,1000,50,difficile,100,umap,tree,0.928
Torus,1000,50,difficile,100,pca,kmeans,0.1216
Torus,1000,50,difficile,100,pca,tree,0.832
Gauss,1000,100,facile,1,tsne,kmeans,0.7359
Gauss,1000,100,facile,1,tsne,tree,0.943
Gauss,1000,100,facile,1,umap,kmeans,0.7359
Gauss,1000,100,facile,1,umap,tree,0.94
Gauss,1000,100,facile,1,pca,kmeans,0.6396
Gauss,1000,100,facile,1,pca,tree,0.944
Torus,1000,100,facile,1,tsne,kmeans,0.357
Torus,1000,100,facile,1,tsne,tree,0.994
Torus,1000,100,facile,1,umap,kmeans,0.7742
Torus,1000,100,facile,1,umap,tree,0.996
Torus,1000,100,facile,1,pca,kmeans,0.0915
Torus,1000,100,facile,1,pca,tree,0.876
Gauss,1000,100,facile,2,tsne,kmeans,0.6111
Gauss,1000,100,facile,2,tsne,tree,0.926
Gauss,1000,100,facile,2,umap,kmeans,0.6853
Gauss,1000,100,facile,2,umap,tree,0.93
Gauss,1000,100,facile,2,pca,kmeans,0.6143
Gauss,1000,100,facile,2,pca,tree,0.944
Torus,1000,100,facile,2,tsne,kmeans,0.4039
Torus,1000,100,facile,2,tsne,tree,0.987
Torus,1000,100,facile,2,umap,kmeans,0.6558
Torus,1000,100,facile,2,umap,tree,0.993
Torus,1000,100,facile,2,pca,kmeans,0.1375
Torus,1000,100,facile,2,pca,tree,0.886
Gauss,1000,100,facile,3,tsne,kmeans,0.729
Gauss,1000,100,facile,3,tsne,tree,0.94
Gauss,1000,100,facile,3,umap,kmeans,0.712
Gauss,1000,100,facile,3,umap,tree,0.94
Gauss,1000,100,facile,3,pca,kmeans,0.6986
Gauss,1000,100,facile,3,pca,tree,0.952
Torus,1000,100,facile,3,tsne,kmeans,0.4271
Torus,1000,100,facile,3,tsne,tree,0.984
Torus,1000,100,facile,3,umap,kmeans,0.7497
Torus,1000,100,facile,3,umap,tree,0.997
Torus,1000,100,facile,3,pca,kmeans,0.1002
Torus,1000,100,facile,3,pca,tree,0.898
Gauss,1000,100,facile,4,tsne,kmeans,0.6853
Gauss,1000,100,facile,4,tsne,tree,0.941
Gauss,1000,100,facile,4,umap,kmeans,0.6953
Gauss,1000,100,facile,4,umap,tree,0.933
Gauss,1000,100,facile,4,pca,kmeans,0.6269
Gauss,1000,100,facile,4,pca,tree,0.945
Torus,1000,100,facile,4,tsne,kmeans,0.4298
Torus,1000,100,facile,4,tsne,tree,0.994
Torus,1000,100,facile,4,umap,kmeans,0.4619
Torus,1000,100,facile,4,umap,tree,0.996
Torus,1000,100,facile,4,pca,kmeans,0.1216
Torus,1000,100,facile,4,pca,tree,0.918
Gauss,1000,100,facile,5,tsne,kmeans,0.6886
Gauss,1000,100,facile,5,tsne,tree,0.932
Gauss,1000,100,facile,5,umap,kmeans,0.6688
Gauss,1000,100,facile,5,umap,tree,0.944
Gauss,1000,100,facile,5,pca,kmeans,0.659
Gauss,1000,100,facile,5,pca,tree,0.94
Torus,1000,100,facile,5,tsne,kmeans,0.4591
Torus,1000,100,facile,5,tsne,tree,0.982
Torus,1000,100,facile,5,umap,kmeans,0.9761
Torus,1000,100,facile,5,umap,tree,0.996
Torus,1000,100,facile,5,pca,kmeans,0.1202
Torus,1000,100,facile,5,pca,tree,0.939
Gauss,1000,100,facile,6,tsne,kmeans,0.7087
Gauss,1000,100,facile,6,tsne,tree,0.94
Gauss,1000,100,facile,6,umap,kmeans,0.6953
Gauss,1000,100,facile,6,umap,tree,0.933
Gauss,1000,100,facile,6,pca,kmeans,0.6301
Gauss,1000,100,facile,6,pca,tree,0.939
Torus,1000,100,facile,6,tsne,kmeans,0.357
Torus,1000,100,facile,6,tsne,tree,0.994
Torus,1000,100,facile,6,umap,kmeans,0.4951
Torus,1000,100,facile,6,umap,tree,0.999
Torus,1000,100,facile,6,pca,kmeans,0.1259
Torus,1000,100,facile,6,pca,tree,0.941
Gauss,1000,100,facile,7,tsne,kmeans,0.7325
Gauss,1000,100,facile,7,tsne,tree,0.942
Gauss,1000,100,facile,7,umap,kmeans,0.7428
Gauss,1000,100,facile,7,umap,tree,0.946
Gauss,1000,100,facile,7,pca,kmeans,0.6753
Gauss,1000,100,facile,7,pca,tree,0.95
Torus,1000,100,facile,7,tsne,kmeans,0.7188
Torus,1000,100,facile,7,tsne,tree,0.99
Torus,1000,100,facile,7,umap,kmeans,0.6269
Torus,1000,100,facile,7,umap,tree,0.988
Torus,1000,100,facile,7,pca,kmeans,0.1107
Torus,1000,100,facile,7,pca,tree,0.918
Gauss,1000,100,facile,8,tsne,kmeans,0.6721
Gauss,1000,100,facile,8,tsne,tree,0.933
Gauss,1000,100,facile,8,umap,kmeans,0.7359
Gauss,1000,100,facile,8,umap,tree,0.94
Gauss,1000,100,facile,8,pca,kmeans,0.6558
Gauss,1000,100,facile,8,pca,tree,0.939
Torus,1000,100,facile,8,tsne,kmeans,0.6143
Torus,1000,100,facile,8,tsne,tree,0.985
Torus,1000,100,facile,8,umap,kmeans,0.7222
Torus,1000,100,facile,8,umap,tree,0.995
Torus,1000,100,facile,8,pca,kmeans,0.0952
Torus,1000,100,facile,8,pca,tree,0.913
Gauss,1000,100,facile,9,tsne,kmeans,0.7532
Gauss,1000,100,facile,9,tsne,tree,0.948
Gauss,1000,100,facile,9,umap,kmeans,0.7636
Gauss,1000,100,facile,9,umap,tree,0.95
Gauss,1000,100,facile,9,pca,kmeans,0.6655
Gauss,1000,100,facile,9,pca,tree,0.948
Torus,1000,100,facile,9,tsne,kmeans,0.6461
Torus,1000,100,facile,9,tsne,tree,0.992
Torus,1000,100,facile,9,umap,kmeans,0.9761
Torus,1000,100,facile,9,umap,tree,0.995
Torus,1000,100,facile,9,pca,kmeans,0.1202
Torus,1000,100,facile,9,pca,tree,0.913
Gauss,1000,100,facile,10,tsne,kmeans,0.7567
Gauss,1000,100,facile,10,tsne,tree,0.945
Gauss,1000,100,facile,10,umap,kmeans,0.729
Gauss,1000,100,facile,10,umap,tree,0.943
Gauss,1000,100,facile,10,pca,kmeans,0.6301
Gauss,1000,100,facile,10,pca,tree,0.949
Torus,1000,100,facile,10,tsne,kmeans,0.3451
Torus,1000,100,facile,10,tsne,tree,0.99
Torus,1000,100,facile,10,umap,kmeans,0.996
Torus,1000,100,facile,10,umap,tree,1
Torus,1000,100,facile,10,pca,kmeans,0.0977
Torus,1000,100,facile,10,pca,tree,0.928
Gauss,1000,100,facile,11,tsne,kmeans,0.729
Gauss,1000,100,facile,11,tsne,tree,0.951
Gauss,1000,100,facile,11,umap,kmeans,0.7428
Gauss,1000,100,facile,11,umap,tree,0.938
Gauss,1000,100,facile,11,pca,kmeans,0.6525
Gauss,1000,100,facile,11,pca,tree,0.946
Torus,1000,100,facile,11,tsne,kmeans,0.2974
Torus,1000,100,facile,11,tsne,tree,0.988
Torus,1000,100,facile,11,umap,kmeans,0.3084
Torus,1000,100,facile,11,umap,tree,0.993
Torus,1000,100,facile,11,pca,kmeans,0.108
Torus,1000,100,facile,11,pca,tree,0.896
Gauss,1000,100,facile,12,tsne,kmeans,0.6886
Gauss,1000,100,facile,12,tsne,tree,0.939
Gauss,1000,100,facile,12,umap,kmeans,0.7256
Gauss,1000,100,facile,12,umap,tree,0.941
Gauss,1000,100,facile,12,pca,kmeans,0.7154
Gauss,1000,100,facile,12,pca,tree,0.946
Torus,1000,100,facile,12,tsne,kmeans,0.3666
Torus,1000,100,facile,12,tsne,tree,0.986
Torus,1000,100,facile,12,umap,kmeans,1
Torus,1000,100,facile,12,umap,tree,1
Torus,1000,100,facile,12,pca,kmeans,0.1161
Torus,1000,100,facile,12,pca,tree,0.878
Gauss,1000,100,facile,13,tsne,kmeans,0.6986
Gauss,1000,100,facile,13,tsne,tree,0.937
Gauss,1000,100,facile,13,umap,kmeans,0.7532
Gauss,1000,100,facile,13,umap,tree,0.947
Gauss,1000,100,facile,13,pca,kmeans,0.6269
Gauss,1000,100,facile,13,pca,tree,0.946
Torus,1000,100,facile,13,tsne,kmeans,0.4377
Torus,1000,100,facile,13,tsne,tree,0.993
Torus,1000,100,facile,13,umap,kmeans,0.5621
Torus,1000,100,facile,13,umap,tree,0.996
Torus,1000,100,facile,13,pca,kmeans,0.1497
Torus,1000,100,facile,13,pca,tree,0.915
Gauss,1000,100,facile,14,tsne,kmeans,0.7359
Gauss,1000,100,facile,14,tsne,tree,0.944
Gauss,1000,100,facile,14,umap,kmeans,0.7497
Gauss,1000,100,facile,14,umap,tree,0.95
Gauss,1000,100,facile,14,pca,kmeans,0.6623
Gauss,1000,100,facile,14,pca,tree,0.947
Torus,1000,100,facile,14,tsne,kmeans,0.6174
Torus,1000,100,facile,14,tsne,tree,0.992
Torus,1000,100,facile,14,umap,kmeans,0.9801
Torus,1000,100,facile,14,umap,tree,0.995
Torus,1000,100,facile,14,pca,kmeans,0.094
Torus,1000,100,facile,14,pca,tree,0.951
Gauss,1000,100,facile,15,tsne,kmeans,0.7393
Gauss,1000,100,facile,15,tsne,tree,0.948
Gauss,1000,100,facile,15,umap,kmeans,0.729
Gauss,1000,100,facile,15,umap,tree,0.941
Gauss,1000,100,facile,15,pca,kmeans,0.6237
Gauss,1000,100,facile,15,pca,tree,0.941
Torus,1000,100,facile,15,tsne,kmeans,0.6111
Torus,1000,100,facile,15,tsne,tree,0.998
Torus,1000,100,facile,15,umap,kmeans,0.7707
Torus,1000,100,facile,15,umap,tree,1
Torus,1000,100,facile,15,pca,kmeans,0.1576
Torus,1000,100,facile,15,pca,tree,0.944
Gauss,1000,100,facile,16,tsne,kmeans,0.6953
Gauss,1000,100,facile,16,tsne,tree,0.932
Gauss,1000,100,facile,16,umap,kmeans,0.6886
Gauss,1000,100,facile,16,umap,tree,0.938
Gauss,1000,100,facile,16,pca,kmeans,0.6237
Gauss,1000,100,facile,16,pca,tree,0.935
Torus,1000,100,facile,16,tsne,kmeans,0.5531
Torus,1000,100,facile,16,tsne,tree,0.985
Torus,1000,100,facile,16,umap,kmeans,0.9801
Torus,1000,100,facile,16,umap,tree,0.995
Torus,1000,100,facile,16,pca,kmeans,0.0927
Torus,1000,100,facile,16,pca,tree,0.932
Gauss,1000,100,facile,17,tsne,kmeans,0.7019
Gauss,1000,100,facile,17,tsne,tree,0.939
Gauss,1000,100,facile,17,umap,kmeans,0.729
Gauss,1000,100,facile,17,umap,tree,0.939
Gauss,1000,100,facile,17,pca,kmeans,0.6919
Gauss,1000,100,facile,17,pca,tree,0.944
Torus,1000,100,facile,17,tsne,kmeans,0.3107
Torus,1000,100,facile,17,tsne,tree,0.986
Torus,1000,100,facile,17,umap,kmeans,0.6396
Torus,1000,100,facile,17,umap,tree,0.998
Torus,1000,100,facile,17,pca,kmeans,0.0688
Torus,1000,100,facile,17,pca,tree,0.924
Gauss,1000,100,facile,18,tsne,kmeans,0.7428
Gauss,1000,100,facile,18,tsne,tree,0.943
Gauss,1000,100,facile,18,umap,kmeans,0.7154
Gauss,1000,100,facile,18,umap,tree,0.937
Gauss,1000,100,facile,18,pca,kmeans,0.7053
Gauss,1000,100,facile,18,pca,tree,0.946
Torus,1000,100,facile,18,tsne,kmeans,0.4783
Torus,1000,100,facile,18,tsne,tree,0.997
Torus,1000,100,facile,18,umap,kmeans,0.7567
Torus,1000,100,facile,18,umap,tree,0.995
Torus,1000,100,facile,18,pca,kmeans,0.1041
Torus,1000,100,facile,18,pca,tree,0.944
Gauss,1000,100,facile,19,tsne,kmeans,0.8207
Gauss,1000,100,facile,19,tsne,tree,0.956
Gauss,1000,100,facile,19,umap,kmeans,0.799
Gauss,1000,100,facile,19,umap,tree,0.961
Gauss,1000,100,facile,19,pca,kmeans,0.6919
Gauss,1000,100,facile,19,pca,tree,0.956
Torus,1000,100,facile,19,tsne,kmeans,0.4811
Torus,1000,100,facile,19,tsne,tree,0.997
Torus,1000,100,facile,19,umap,kmeans,0.988
Torus,1000,100,facile,19,umap,tree,0.997
Torus,1000,100,facile,19,pca,kmeans,0.0775
Torus,1000,100,facile,19,pca,tree,0.931
Gauss,1000,100,facile,20,tsne,kmeans,0.6688
Gauss,1000,100,facile,20,tsne,tree,0.936
Gauss,1000,100,facile,20,umap,kmeans,0.7053
Gauss,1000,100,facile,20,umap,tree,0.941
Gauss,1000,100,facile,20,pca,kmeans,0.6493
Gauss,1000,100,facile,20,pca,tree,0.932
Torus,1000,100,facile,20,tsne,kmeans,0.3813
Torus,1000,100,facile,20,tsne,tree,0.99
Torus,1000,100,facile,20,umap,kmeans,0.6365
Torus,1000,100,facile,20,umap,tree,0.996
Torus,1000,100,facile,20,pca,kmeans,0.108
Torus,1000,100,facile,20,pca,tree,0.944
Gauss,1000,100,facile,21,tsne,kmeans,0.7497
Gauss,1000,100,facile,21,tsne,tree,0.95
Gauss,1000,100,facile,21,umap,kmeans,0.7053
Gauss,1000,100,facile,21,umap,tree,0.945
Gauss,1000,100,facile,21,pca,kmeans,0.6237
Gauss,1000,100,facile,21,pca,tree,0.936
Torus,1000,100,facile,21,tsne,kmeans,0.6332
Torus,1000,100,facile,21,tsne,tree,0.986
Torus,1000,100,facile,21,umap,kmeans,0.799
Torus,1000,100,facile,21,umap,tree,0.993
Torus,1000,100,facile,21,pca,kmeans,0.1259
Torus,1000,100,facile,21,pca,tree,0.924
Gauss,1000,100,facile,22,tsne,kmeans,0.682
Gauss,1000,100,facile,22,tsne,tree,0.931
Gauss,1000,100,facile,22,umap,kmeans,0.7053
Gauss,1000,100,facile,22,umap,tree,0.933
Gauss,1000,100,facile,22,pca,kmeans,0.6688
Gauss,1000,100,facile,22,pca,tree,0.937
Torus,1000,100,facile,22,tsne,kmeans,0.4245
Torus,1000,100,facile,22,tsne,tree,0.988
Torus,1000,100,facile,22,umap,kmeans,0.9801
Torus,1000,100,facile,22,umap,tree,0.997
Torus,1000,100,facile,22,pca,kmeans,0.094
Torus,1000,100,facile,22,pca,tree,0.937
Gauss,1000,100,facile,23,tsne,kmeans,0.7393
Gauss,1000,100,facile,23,tsne,tree,0.947
Gauss,1000,100,facile,23,umap,kmeans,0.7428
Gauss,1000,100,facile,23,umap,tree,0.95
Gauss,1000,100,facile,23,pca,kmeans,0.7532
Gauss,1000,100,facile,23,pca,tree,0.96
Torus,1000,100,facile,23,tsne,kmeans,0.409
Torus,1000,100,facile,23,tsne,tree,0.996
Torus,1000,100,facile,23,umap,kmeans,0.984
Torus,1000,100,facile,23,umap,tree,0.998
Torus,1000,100,facile,23,pca,kmeans,0.1273
Torus,1000,100,facile,23,pca,tree,0.923
Gauss,1000,100,facile,24,tsne,kmeans,0.7325
Gauss,1000,100,facile,24,tsne,tree,0.946
Gauss,1000,100,facile,24,umap,kmeans,0.7601
Gauss,1000,100,facile,24,umap,tree,0.947
Gauss,1000,100,facile,24,pca,kmeans,0.6786
Gauss,1000,100,facile,24,pca,tree,0.95
Torus,1000,100,facile,24,tsne,kmeans,0.4193
Torus,1000,100,facile,24,tsne,tree,0.983
Torus,1000,100,facile,24,umap,kmeans,0.6853
Torus,1000,100,facile,24,umap,tree,0.993
Torus,1000,100,facile,24,pca,kmeans,0.1054
Torus,1000,100,facile,24,pca,tree,0.913
Gauss,1000,100,facile,25,tsne,kmeans,0.6301
Gauss,1000,100,facile,25,tsne,tree,0.937
Gauss,1000,100,facile,25,umap,kmeans,0.682
Gauss,1000,100,facile,25,umap,tree,0.935
Gauss,1000,100,facile,25,pca,kmeans,0.6493
Gauss,1000,100,facile,25,pca,tree,0.934
Torus,1000,100,facile,25,tsne,kmeans,0.988
Torus,1000,100,facile,25,tsne,tree,0.999
Torus,1000,100,facile,25,umap,kmeans,0.992
Torus,1000,100,facile,25,umap,tree,0.999
Torus,1000,100,facile,25,pca,kmeans,0.1451
Torus,1000,100,facile,25,pca,tree,0.935
Gauss,1000,100,facile,26,tsne,kmeans,0.7256
Gauss,1000,100,facile,26,tsne,tree,0.937
Gauss,1000,100,facile,26,umap,kmeans,0.7325
Gauss,1000,100,facile,26,umap,tree,0.938
Gauss,1000,100,facile,26,pca,kmeans,0.6301
Gauss,1000,100,facile,26,pca,tree,0.936
Torus,1000,100,facile,26,tsne,kmeans,0.4116
Torus,1000,100,facile,26,tsne,tree,0.989
Torus,1000,100,facile,26,umap,kmeans,0.4324
Torus,1000,100,facile,26,umap,tree,0.991
Torus,1000,100,facile,26,pca,kmeans,0.0964
Torus,1000,100,facile,26,pca,tree,0.95
Gauss,1000,100,facile,27,tsne,kmeans,0.6953
Gauss,1000,100,facile,27,tsne,tree,0.936
Gauss,1000,100,facile,27,umap,kmeans,0.7601
Gauss,1000,100,facile,27,umap,tree,0.945
Gauss,1000,100,facile,27,pca,kmeans,0.6525
Gauss,1000,100,facile,27,pca,tree,0.95
Torus,1000,100,facile,27,tsne,kmeans,0.6953
Torus,1000,100,facile,27,tsne,tree,0.99
Torus,1000,100,facile,27,umap,kmeans,0.9408
Torus,1000,100,facile,27,umap,tree,0.991
Torus,1000,100,facile,27,pca,kmeans,0.123
Torus,1000,100,facile,27,pca,tree,0.953
Gauss,1000,100,facile,28,tsne,kmeans,0.7777
Gauss,1000,100,facile,28,tsne,tree,0.947
Gauss,1000,100,facile,28,umap,kmeans,0.7707
Gauss,1000,100,facile,28,umap,tree,0.951
Gauss,1000,100,facile,28,pca,kmeans,0.6332
Gauss,1000,100,facile,28,pca,tree,0.952
Torus,1000,100,facile,28,tsne,kmeans,0.3938
Torus,1000,100,facile,28,tsne,tree,0.994
Torus,1000,100,facile,28,umap,kmeans,0.4483
Torus,1000,100,facile,28,umap,tree,0.994
Torus,1000,100,facile,28,pca,kmeans,0.1451
Torus,1000,100,facile,28,pca,tree,0.944
Gauss,1000,100,facile,29,tsne,kmeans,0.729
Gauss,1000,100,facile,29,tsne,tree,0.944
Gauss,1000,100,facile,29,umap,kmeans,0.7567
Gauss,1000,100,facile,29,umap,tree,0.94
Gauss,1000,100,facile,29,pca,kmeans,0.6953
Gauss,1000,100,facile,29,pca,tree,0.955
Torus,1000,100,facile,29,tsne,kmeans,0.4039
Torus,1000,100,facile,29,tsne,tree,0.996
Torus,1000,100,facile,29,umap,kmeans,0.817
Torus,1000,100,facile,29,umap,tree,0.999
Torus,1000,100,facile,29,pca,kmeans,0.1028
Torus,1000,100,facile,29,pca,tree,0.875
Gauss,1000,100,facile,30,tsne,kmeans,0.7154
Gauss,1000,100,facile,30,tsne,tree,0.934
Gauss,1000,100,facile,30,umap,kmeans,0.7393
Gauss,1000,100,facile,30,umap,tree,0.941
Gauss,1000,100,facile,30,pca,kmeans,0.6493
Gauss,1000,100,facile,30,pca,tree,0.96
Torus,1000,100,facile,30,tsne,kmeans,0.5651
Torus,1000,100,facile,30,tsne,tree,0.99
Torus,1000,100,facile,30,umap,kmeans,0.984
Torus,1000,100,facile,30,umap,tree,0.996
Torus,1000,100,facile,30,pca,kmeans,0.0809
Torus,1000,100,facile,30,pca,tree,0.943
Gauss,1000,100,facile,31,tsne,kmeans,0.7325
Gauss,1000,100,facile,31,tsne,tree,0.945
Gauss,1000,100,facile,31,umap,kmeans,0.7393
Gauss,1000,100,facile,31,umap,tree,0.938
Gauss,1000,100,facile,31,pca,kmeans,0.6623
Gauss,1000,100,facile,31,pca,tree,0.949
Torus,1000,100,facile,31,tsne,kmeans,0.5956
Torus,1000,100,facile,31,tsne,tree,0.997
Torus,1000,100,facile,31,umap,kmeans,0.9525
Torus,1000,100,facile,31,umap,tree,0.995
Torus,1000,100,facile,31,pca,kmeans,0.123
Torus,1000,100,facile,31,pca,tree,0.93
Gauss,1000,100,facile,32,tsne,kmeans,0.6655
Gauss,1000,100,facile,32,tsne,tree,0.938
Gauss,1000,100,facile,32,umap,kmeans,0.6853
Gauss,1000,100,facile,32,umap,tree,0.928
Gauss,1000,100,facile,32,pca,kmeans,0.7087
Gauss,1000,100,facile,32,pca,tree,0.953
Torus,1000,100,facile,32,tsne,kmeans,0.4564
Torus,1000,100,facile,32,tsne,tree,0.99
Torus,1000,100,facile,32,umap,kmeans,0.5651
Torus,1000,100,facile,32,umap,tree,0.992
Torus,1000,100,facile,32,pca,kmeans,0.0977
Torus,1000,100,facile,32,pca,tree,0.893
Gauss,1000,100,facile,33,tsne,kmeans,0.7019
Gauss,1000,100,facile,33,tsne,tree,0.928
Gauss,1000,100,facile,33,umap,kmeans,0.659
Gauss,1000,100,facile,33,umap,tree,0.934
Gauss,1000,100,facile,33,pca,kmeans,0.6461
Gauss,1000,100,facile,33,pca,tree,0.937
Torus,1000,100,facile,33,tsne,kmeans,0.6237
Torus,1000,100,facile,33,tsne,tree,0.994
Torus,1000,100,facile,33,umap,kmeans,0.9177
Torus,1000,100,facile,33,umap,tree,0.983
Torus,1000,100,facile,33,pca,kmeans,0.1188
Torus,1000,100,facile,33,pca,tree,0.951
Gauss,1000,100,facile,34,tsne,kmeans,0.6986
Gauss,1000,100,facile,34,tsne,tree,0.937
Gauss,1000,100,facile,34,umap,kmeans,0.6655
Gauss,1000,100,facile,34,umap,tree,0.947
Gauss,1000,100,facile,34,pca,kmeans,0.6461
Gauss,1000,100,facile,34,pca,tree,0.951
Torus,1000,100,facile,34,tsne,kmeans,0.608
Torus,1000,100,facile,34,tsne,tree,0.998
Torus,1000,100,facile,34,umap,kmeans,0.992
Torus,1000,100,facile,34,umap,tree,0.998
Torus,1000,100,facile,34,pca,kmeans,0.1466
Torus,1000,100,facile,34,pca,tree,0.931
